x;y;u
-1.62;-0.06;0.013988
-1.62;-0.05;0.0140446
-1.62;-0.04;0.014091
-1.62;-0.03;0.0141272
-1.62;-0.02;0.014153
-1.62;-0.01;0.0141683
-1.62;0;0.0141733
-1.62;0.01;0.0141678
-1.62;0.02;0.0141518
-1.62;0.03;0.0141254
-1.62;0.04;0.0140887
-1.62;0.05;0.0140417
-1.62;0.06;0.0139845
-1.62;0.07;0.0139174
-1.62;0.08;0.0138403
-1.62;0.09;0.0137536
-1.62;0.1;0.0136573
-1.62;0.11;0.0135518
-1.62;0.12;0.0134372
-1.62;0.13;0.0133138
-1.62;0.14;0.0131818
-1.62;0.15;0.0130416
-1.62;0.16;0.0128935
-1.62;0.17;0.0127378
-1.62;0.18;0.0125748
-1.62;0.19;0.0124048
-1.62;0.2;0.0122282
-1.62;0.21;0.0120455
-1.62;0.22;0.0118568
-1.62;0.23;0.0116627
-1.62;0.24;0.0114635
-1.62;0.25;0.0112596
-1.62;0.26;0.0110514
-1.62;0.27;0.0108392
-1.62;0.28;0.0106235
-1.62;0.29;0.0104047
-1.62;0.3;0.0101832
-1.62;0.31;0.00995928
-1.62;0.32;0.00973339
-1.62;0.33;0.00950591
-1.62;0.34;0.00927721
-1.62;0.35;0.00904763
-1.62;0.36;0.00881755
-1.62;0.37;0.0085873
-1.62;0.38;0.00835722
-1.62;0.39;0.00812764
-1.62;0.4;0.00789887
-1.62;0.41;0.00767121
-1.62;0.42;0.00744495
-1.62;0.43;0.00722036
-1.62;0.44;0.00699772
-1.62;0.45;0.00677727
-1.62;0.46;0.00655925
-1.62;0.47;0.00634389
-1.62;0.48;0.00613138
-1.62;0.49;0.00592193
-1.62;0.5;0.00571572
-1.62;0.51;0.00551291
-1.62;0.52;0.00531365
-1.62;0.53;0.00511809
-1.62;0.54;0.00492635
-1.62;0.55;0.00473854
-1.62;0.56;0.00455476
-1.62;0.57;0.00437509
-1.62;0.58;0.0041996
-1.62;0.59;0.00402835
-1.62;0.6;0.00386139
-1.62;0.61;0.00369875
-1.62;0.62;0.00354046
-1.62;0.63;0.00338652
-1.62;0.64;0.00323693
-1.62;0.65;0.00309169
-1.62;0.66;0.00295077
-1.62;0.67;0.00281415
-1.62;0.68;0.00268177
-1.62;0.69;0.0025536
-1.62;0.7;0.00242956
-1.62;0.71;0.0023096
-1.62;0.72;0.00219363
-1.62;0.73;0.00208158
-1.62;0.74;0.00197335
-1.62;0.75;0.00186883
-1.62;0.76;0.00176792
-1.62;0.77;0.00167051
-1.62;0.78;0.00157647
-1.62;0.79;0.00148567
-1.62;0.8;0.00139797
-1.62;0.81;0.00131323
-1.62;0.82;0.00123129
-1.62;0.83;0.00115199
-1.62;0.84;0.00107516
-1.62;0.85;0.00100063
-1.62;0.86;0.000928197
-1.62;0.87;0.000857672
-1.62;0.88;0.000788844
-1.62;0.89;0.000721494
-1.62;0.9;0.000655389
-1.62;0.91;0.000590282
-1.62;0.92;0.000525914
-1.62;0.93;0.000462006
-1.62;0.94;0.000398264
-1.62;0.95;0.000334373
-1.62;0.96;0.000269996
-1.62;0.97;0.000204773
-1.62;0.98;0.000138317
-1.62;0.99;7.0209e-05
-1.6;-1;9.77644e-35
-1.6;-0.99;7.19668e-05
-1.6;-0.98;0.000141802
-1.6;-0.97;0.000209964
-1.6;-0.96;0.000276879
-1.6;-0.95;0.000342942
-1.6;-0.94;0.000408524
-1.6;-0.93;0.000473967
-1.6;-0.92;0.000539596
-1.6;-0.91;0.000605709
-1.6;-0.9;0.000672594
-1.6;-0.89;0.000740515
-1.6;-0.88;0.000809729
-1.6;-0.87;0.000880469
-1.6;-0.86;0.000952968
-1.6;-0.85;0.00102743
-1.6;-0.84;0.00110408
-1.6;-0.83;0.00118308
-1.6;-0.82;0.00126465
-1.6;-0.81;0.00134893
-1.6;-0.8;0.00143612
-1.6;-0.79;0.00152635
-1.6;-0.78;0.0016198
-1.6;-0.77;0.00171659
-1.6;-0.76;0.00181687
-1.6;-0.75;0.00192075
-1.6;-0.74;0.00202838
-1.6;-0.73;0.00213985
-1.6;-0.72;0.00225527
-1.6;-0.71;0.00237474
-1.6;-0.7;0.00249836
-1.6;-0.69;0.00262619
-1.6;-0.68;0.00275832
-1.6;-0.67;0.0028948
-1.6;-0.66;0.0030357
-1.6;-0.65;0.00318104
-1.6;-0.64;0.00333089
-1.6;-0.63;0.00348524
-1.6;-0.62;0.00364414
-1.6;-0.61;0.00380755
-1.6;-0.6;0.0039755
-1.6;-0.59;0.00414795
-1.6;-0.58;0.00432489
-1.6;-0.57;0.00450623
-1.6;-0.56;0.00469197
-1.6;-0.55;0.00488199
-1.6;-0.54;0.00507625
-1.6;-0.53;0.00527462
-1.6;-0.52;0.00547701
-1.6;-0.51;0.00568326
-1.6;-0.5;0.00589328
-1.6;-0.49;0.00610687
-1.6;-0.48;0.0063239
-1.6;-0.47;0.00654415
-1.6;-0.46;0.00676745
-1.6;-0.45;0.00699355
-1.6;-0.44;0.00722227
-1.6;-0.43;0.00745332
-1.6;-0.42;0.00768648
-1.6;-0.41;0.00792143
-1.6;-0.4;0.00815795
-1.6;-0.39;0.00839567
-1.6;-0.38;0.00863434
-1.6;-0.37;0.00887357
-1.6;-0.36;0.00911309
-1.6;-0.35;0.00935247
-1.6;-0.34;0.00959143
-1.6;-0.33;0.00982953
-1.6;-0.32;0.0100665
-1.6;-0.31;0.0103018
-1.6;-0.3;0.0105351
-1.6;-0.29;0.010766
-1.6;-0.28;0.0109941
-1.6;-0.27;0.011219
-1.6;-0.26;0.0114403
-1.6;-0.25;0.0116575
-1.6;-0.24;0.0118702
-1.6;-0.23;0.0120781
-1.6;-0.22;0.0122807
-1.6;-0.21;0.0124776
-1.6;-0.2;0.0126684
-1.6;-0.19;0.0128526
-1.6;-0.18;0.0130301
-1.6;-0.17;0.0132002
-1.6;-0.16;0.0133628
-1.6;-0.15;0.0135173
-1.6;-0.14;0.0136636
-1.6;-0.13;0.0138012
-1.6;-0.12;0.0139299
-1.6;-0.11;0.0140493
-1.6;-0.1;0.0141593
-1.6;-0.09;0.0142595
-1.6;-0.08;0.0143498
-1.6;-0.07;0.0144299
-1.6;-0.06;0.0144996
-1.6;-0.05;0.0145588
-1.6;-0.04;0.0146074
-1.6;-0.03;0.0146452
-1.6;-0.02;0.0146722
-1.6;-0.01;0.0146882
-1.6;0;0.0146933
-1.6;0.01;0.0146875
-1.6;0.02;0.0146707
-1.6;0.03;0.014643
-1.6;0.04;0.0146045
-1.6;0.05;0.0145552
-1.6;0.06;0.0144953
-1.6;0.07;0.0144249
-1.6;0.08;0.0143441
-1.6;0.09;0.0142532
-1.6;0.1;0.0141524
-1.6;0.11;0.0140419
-1.6;0.12;0.0139219
-1.6;0.13;0.0137926
-1.6;0.14;0.0136546
-1.6;0.15;0.0135079
-1.6;0.16;0.0133529
-1.6;0.17;0.01319
-1.6;0.18;0.0130195
-1.6;0.19;0.0128418
-1.6;0.2;0.0126572
-1.6;0.21;0.0124662
-1.6;0.22;0.0122691
-1.6;0.23;0.0120664
-1.6;0.24;0.0118584
-1.6;0.25;0.0116456
-1.6;0.26;0.0114283
-1.6;0.27;0.011207
-1.6;0.28;0.0109821
-1.6;0.29;0.0107541
-1.6;0.3;0.0105232
-1.6;0.31;0.01029
-1.6;0.32;0.0100548
-1.6;0.33;0.00981801
-1.6;0.34;0.00958004
-1.6;0.35;0.00934126
-1.6;0.36;0.00910205
-1.6;0.37;0.00886274
-1.6;0.38;0.00862371
-1.6;0.39;0.00838527
-1.6;0.4;0.00814777
-1.6;0.41;0.00791151
-1.6;0.42;0.00767679
-1.6;0.43;0.00744389
-1.6;0.44;0.0072131
-1.6;0.45;0.00698465
-1.6;0.46;0.00675881
-1.6;0.47;0.00653579
-1.6;0.48;0.00631581
-1.6;0.49;0.00609906
-1.6;0.5;0.00588574
-1.6;0.51;0.005676
-1.6;0.52;0.00547001
-1.6;0.53;0.00526789
-1.6;0.54;0.00506979
-1.6;0.55;0.0048758
-1.6;0.56;0.00468603
-1.6;0.57;0.00450056
-1.6;0.58;0.00431946
-1.6;0.59;0.00414278
-1.6;0.6;0.00397057
-1.6;0.61;0.00380285
-1.6;0.62;0.00363966
-1.6;0.63;0.003481
-1.6;0.64;0.00332686
-1.6;0.65;0.00317723
-1.6;0.66;0.00303208
-1.6;0.67;0.00289139
-1.6;0.68;0.00275509
-1.6;0.69;0.00262315
-1.6;0.7;0.0024955
-1.6;0.71;0.00237205
-1.6;0.72;0.00225274
-1.6;0.73;0.00213748
-1.6;0.74;0.00202616
-1.6;0.75;0.00191868
-1.6;0.76;0.00181492
-1.6;0.77;0.00171478
-1.6;0.78;0.00161811
-1.6;0.79;0.00152478
-1.6;0.8;0.00143466
-1.6;0.81;0.00134758
-1.6;0.82;0.0012634
-1.6;0.83;0.00118193
-1.6;0.84;0.00110302
-1.6;0.85;0.00102646
-1.6;0.86;0.000952079
-1.6;0.87;0.000879662
-1.6;0.88;0.000808996
-1.6;0.89;0.000739857
-1.6;0.9;0.000672003
-1.6;0.91;0.000605186
-1.6;0.92;0.000539135
-1.6;0.93;0.000473571
-1.6;0.94;0.000408186
-1.6;0.95;0.000342664
-1.6;0.96;0.000276656
-1.6;0.97;0.000209799
-1.6;0.98;0.00014169
-1.6;0.99;7.19128e-05
-1.58;-1;1.96147e-34
-1.58;-0.99;7.37044e-05
-1.58;-0.98;0.000145245
-1.58;-0.97;0.00021509
-1.58;-0.96;0.000283674
-1.58;-0.95;0.000351403
-1.58;-0.94;0.000418654
-1.58;-0.93;0.000485777
-1.58;-0.92;0.000553104
-1.58;-0.91;0.000620943
-1.58;-0.9;0.000689586
-1.58;-0.89;0.000759306
-1.58;-0.88;0.000830363
-1.58;-0.87;0.000903002
-1.58;-0.86;0.000977456
-1.58;-0.85;0.00105395
-1.58;-0.84;0.00113268
-1.58;-0.83;0.00121386
-1.58;-0.82;0.00129767
-1.58;-0.81;0.00138431
-1.58;-0.8;0.00147393
-1.58;-0.79;0.00156671
-1.58;-0.78;0.0016628
-1.58;-0.77;0.00176235
-1.58;-0.76;0.0018655
-1.58;-0.75;0.00197239
-1.58;-0.74;0.00208314
-1.58;-0.73;0.00219788
-1.58;-0.72;0.0023167
-1.58;-0.71;0.00243973
-1.58;-0.7;0.00256704
-1.58;-0.69;0.00269873
-1.58;-0.68;0.00283488
-1.58;-0.67;0.00297555
-1.58;-0.66;0.00312081
-1.58;-0.65;0.0032707
-1.58;-0.64;0.00342526
-1.58;-0.63;0.00358453
-1.58;-0.62;0.00374852
-1.58;-0.61;0.00391724
-1.58;-0.6;0.00409068
-1.58;-0.59;0.00426883
-1.58;-0.58;0.00445167
-1.58;-0.57;0.00463915
-1.58;-0.56;0.00483121
-1.58;-0.55;0.00502779
-1.58;-0.54;0.00522881
-1.58;-0.53;0.00543417
-1.58;-0.52;0.00564376
-1.58;-0.51;0.00585745
-1.58;-0.5;0.00607511
-1.58;-0.49;0.00629658
-1.58;-0.48;0.00652169
-1.58;-0.47;0.00675025
-1.58;-0.46;0.00698206
-1.58;-0.45;0.0072169
-1.58;-0.44;0.00745454
-1.58;-0.43;0.00769473
-1.58;-0.42;0.0079372
-1.58;-0.41;0.00818168
-1.58;-0.4;0.00842786
-1.58;-0.39;0.00867543
-1.58;-0.38;0.00892408
-1.58;-0.37;0.00917346
-1.58;-0.36;0.00942322
-1.58;-0.35;0.009673
-1.58;-0.34;0.00992241
-1.58;-0.33;0.0101711
-1.58;-0.32;0.0104186
-1.58;-0.31;0.0106645
-1.58;-0.3;0.0109085
-1.58;-0.29;0.0111501
-1.58;-0.28;0.0113888
-1.58;-0.27;0.0116242
-1.58;-0.26;0.011856
-1.58;-0.25;0.0120836
-1.58;-0.24;0.0123066
-1.58;-0.23;0.0125246
-1.58;-0.22;0.0127371
-1.58;-0.21;0.0129436
-1.58;-0.2;0.0131439
-1.58;-0.19;0.0133374
-1.58;-0.18;0.0135237
-1.58;-0.17;0.0137024
-1.58;-0.16;0.0138732
-1.58;-0.15;0.0140356
-1.58;-0.14;0.0141893
-1.58;-0.13;0.014334
-1.58;-0.12;0.0144693
-1.58;-0.11;0.0145949
-1.58;-0.1;0.0147105
-1.58;-0.09;0.0148159
-1.58;-0.08;0.0149108
-1.58;-0.07;0.014995
-1.58;-0.06;0.0150683
-1.58;-0.05;0.0151306
-1.58;-0.04;0.0151817
-1.58;-0.03;0.0152214
-1.58;-0.02;0.0152497
-1.58;-0.01;0.0152665
-1.58;0;0.0152718
-1.58;0.01;0.0152656
-1.58;0.02;0.0152478
-1.58;0.03;0.0152186
-1.58;0.04;0.015178
-1.58;0.05;0.015126
-1.58;0.06;0.0150629
-1.58;0.07;0.0149887
-1.58;0.08;0.0149037
-1.58;0.09;0.0148079
-1.58;0.1;0.0147018
-1.58;0.11;0.0145854
-1.58;0.12;0.0144591
-1.58;0.13;0.0143232
-1.58;0.14;0.0141779
-1.58;0.15;0.0140237
-1.58;0.16;0.0138608
-1.58;0.17;0.0136895
-1.58;0.18;0.0135104
-1.58;0.19;0.0133237
-1.58;0.2;0.0131299
-1.58;0.21;0.0129294
-1.58;0.22;0.0127226
-1.58;0.23;0.0125099
-1.58;0.24;0.0122918
-1.58;0.25;0.0120687
-1.58;0.26;0.0118411
-1.58;0.27;0.0116093
-1.58;0.28;0.0113739
-1.58;0.29;0.0111352
-1.58;0.3;0.0108938
-1.58;0.31;0.0106499
-1.58;0.32;0.0104041
-1.58;0.33;0.0101568
-1.58;0.34;0.00990833
-1.58;0.35;0.00965913
-1.58;0.36;0.0094096
-1.58;0.37;0.0091601
-1.58;0.38;0.00891099
-1.58;0.39;0.00866263
-1.58;0.4;0.00841535
-1.58;0.41;0.00816947
-1.58;0.42;0.00792532
-1.58;0.43;0.00768317
-1.58;0.44;0.00744331
-1.58;0.45;0.007206
-1.58;0.46;0.0069715
-1.58;0.47;0.00674003
-1.58;0.48;0.00651181
-1.58;0.49;0.00628705
-1.58;0.5;0.00606592
-1.58;0.51;0.0058486
-1.58;0.52;0.00563525
-1.58;0.53;0.00542599
-1.58;0.54;0.00522097
-1.58;0.55;0.00502028
-1.58;0.56;0.00482402
-1.58;0.57;0.00463228
-1.58;0.58;0.00444511
-1.58;0.59;0.00426258
-1.58;0.6;0.00408473
-1.58;0.61;0.00391158
-1.58;0.62;0.00374314
-1.58;0.63;0.00357943
-1.58;0.64;0.00342043
-1.58;0.65;0.00326613
-1.58;0.66;0.00311649
-1.58;0.67;0.00297147
-1.58;0.68;0.00283104
-1.58;0.69;0.00269511
-1.58;0.7;0.00256364
-1.58;0.71;0.00243653
-1.58;0.72;0.0023137
-1.58;0.73;0.00219506
-1.58;0.74;0.00208051
-1.58;0.75;0.00196993
-1.58;0.76;0.00186321
-1.58;0.77;0.00176021
-1.58;0.78;0.00166081
-1.58;0.79;0.00156486
-1.58;0.8;0.00147222
-1.58;0.81;0.00138272
-1.58;0.82;0.00129621
-1.58;0.83;0.00121251
-1.58;0.84;0.00113144
-1.58;0.85;0.00105281
-1.58;0.86;0.000976424
-1.58;0.87;0.000902064
-1.58;0.88;0.000829515
-1.58;0.89;0.000758543
-1.58;0.9;0.000688904
-1.58;0.91;0.000620339
-1.58;0.92;0.000552575
-1.58;0.93;0.000485321
-1.58;0.94;0.000418267
-1.58;0.95;0.000351085
-1.58;0.96;0.000283422
-1.58;0.97;0.000214902
-1.58;0.98;0.000145121
-1.58;0.99;7.36433e-05
-1.56;-1;1.02512e-34
-1.56;-0.99;7.54816e-05
-1.56;-0.98;0.000148769
-1.56;-0.97;0.000220337
-1.56;-0.96;0.000290634
-1.56;-0.95;0.000360071
-1.56;-0.94;0.000429036
-1.56;-0.93;0.000497886
-1.56;-0.92;0.000566962
-1.56;-0.91;0.000636578
-1.56;-0.9;0.000707037
-1.56;-0.89;0.000778614
-1.56;-0.88;0.000851582
-1.56;-0.87;0.000926186
-1.56;-0.86;0.00100267
-1.56;-0.85;0.00108126
-1.56;-0.84;0.00116218
-1.56;-0.83;0.00124562
-1.56;-0.82;0.00133179
-1.56;-0.81;0.00142087
-1.56;-0.8;0.00151306
-1.56;-0.79;0.0016085
-1.56;-0.78;0.00170737
-1.56;-0.77;0.00180983
-1.56;-0.76;0.00191602
-1.56;-0.75;0.00202608
-1.56;-0.74;0.00214015
-1.56;-0.73;0.00225834
-1.56;-0.72;0.0023808
-1.56;-0.71;0.0025076
-1.56;-0.7;0.00263887
-1.56;-0.69;0.00277468
-1.56;-0.68;0.00291514
-1.56;-0.67;0.0030603
-1.56;-0.66;0.00321025
-1.56;-0.65;0.00336502
-1.56;-0.64;0.00352469
-1.56;-0.63;0.00368926
-1.56;-0.62;0.00385878
-1.56;-0.61;0.00403324
-1.56;-0.6;0.00421268
-1.56;-0.59;0.00439703
-1.56;-0.58;0.00458633
-1.56;-0.57;0.0047805
-1.56;-0.56;0.00497952
-1.56;-0.55;0.00518329
-1.56;-0.54;0.00539177
-1.56;-0.53;0.00560483
-1.56;-0.52;0.00582241
-1.56;-0.51;0.00604432
-1.56;-0.5;0.00627049
-1.56;-0.49;0.00650071
-1.56;-0.48;0.00673486
-1.56;-0.47;0.00697269
-1.56;-0.46;0.00721406
-1.56;-0.45;0.00745868
-1.56;-0.44;0.00770639
-1.56;-0.43;0.00795685
-1.56;-0.42;0.00820987
-1.56;-0.41;0.00846509
-1.56;-0.4;0.00872227
-1.56;-0.39;0.00898102
-1.56;-0.38;0.00924108
-1.56;-0.37;0.009502
-1.56;-0.36;0.00976352
-1.56;-0.35;0.0100252
-1.56;-0.34;0.0102866
-1.56;-0.33;0.0105474
-1.56;-0.32;0.0108071
-1.56;-0.31;0.0110653
-1.56;-0.3;0.0113217
-1.56;-0.29;0.0115755
-1.56;-0.28;0.0118266
-1.56;-0.27;0.0120743
-1.56;-0.26;0.0123183
-1.56;-0.25;0.012558
-1.56;-0.24;0.012793
-1.56;-0.23;0.0130227
-1.56;-0.22;0.0132468
-1.56;-0.21;0.0134648
-1.56;-0.2;0.0136761
-1.56;-0.19;0.0138803
-1.56;-0.18;0.0140771
-1.56;-0.17;0.0142659
-1.56;-0.16;0.0144464
-1.56;-0.15;0.014618
-1.56;-0.14;0.0147805
-1.56;-0.13;0.0149335
-1.56;-0.12;0.0150765
-1.56;-0.11;0.0152094
-1.56;-0.1;0.0153317
-1.56;-0.09;0.0154431
-1.56;-0.08;0.0155436
-1.56;-0.07;0.0156326
-1.56;-0.06;0.0157102
-1.56;-0.05;0.015776
-1.56;-0.04;0.01583
-1.56;-0.03;0.015872
-1.56;-0.02;0.0159019
-1.56;-0.01;0.0159196
-1.56;0;0.0159251
-1.56;0.01;0.0159184
-1.56;0.02;0.0158995
-1.56;0.03;0.0158684
-1.56;0.04;0.0158253
-1.56;0.05;0.0157702
-1.56;0.06;0.0157032
-1.56;0.07;0.0156246
-1.56;0.08;0.0155345
-1.56;0.09;0.0154331
-1.56;0.1;0.0153206
-1.56;0.11;0.0151974
-1.56;0.12;0.0150637
-1.56;0.13;0.0149198
-1.56;0.14;0.0147661
-1.56;0.15;0.0146029
-1.56;0.16;0.0144306
-1.56;0.17;0.0142496
-1.56;0.18;0.0140603
-1.56;0.19;0.0138631
-1.56;0.2;0.0136585
-1.56;0.21;0.0134468
-1.56;0.22;0.0132286
-1.56;0.23;0.0130043
-1.56;0.24;0.0127744
-1.56;0.25;0.0125393
-1.56;0.26;0.0122996
-1.56;0.27;0.0120556
-1.56;0.28;0.011808
-1.56;0.29;0.011557
-1.56;0.3;0.0113033
-1.56;0.31;0.0110471
-1.56;0.32;0.0107891
-1.56;0.33;0.0105296
-1.56;0.34;0.0102691
-1.56;0.35;0.010008
-1.56;0.36;0.00974663
-1.56;0.37;0.00948546
-1.56;0.38;0.00922487
-1.56;0.39;0.0089652
-1.56;0.4;0.00870682
-1.56;0.41;0.00845005
-1.56;0.42;0.00819522
-1.56;0.43;0.00794262
-1.56;0.44;0.00769257
-1.56;0.45;0.00744529
-1.56;0.46;0.00720109
-1.56;0.47;0.00696016
-1.56;0.48;0.00672275
-1.56;0.49;0.00648904
-1.56;0.5;0.00625924
-1.56;0.51;0.00603351
-1.56;0.52;0.00581201
-1.56;0.53;0.00559486
-1.56;0.54;0.00538221
-1.56;0.55;0.00517415
-1.56;0.56;0.00497077
-1.56;0.57;0.00477216
-1.56;0.58;0.00457837
-1.56;0.59;0.00438946
-1.56;0.6;0.00420547
-1.56;0.61;0.0040264
-1.56;0.62;0.00385229
-1.56;0.63;0.00368311
-1.56;0.64;0.00351887
-1.56;0.65;0.00335953
-1.56;0.66;0.00320506
-1.56;0.67;0.00305541
-1.56;0.68;0.00291053
-1.56;0.69;0.00277035
-1.56;0.7;0.0026348
-1.56;0.71;0.00250378
-1.56;0.72;0.00237722
-1.56;0.73;0.002255
-1.56;0.74;0.00213702
-1.56;0.75;0.00202316
-1.56;0.76;0.0019133
-1.56;0.77;0.0018073
-1.56;0.78;0.00170502
-1.56;0.79;0.00160632
-1.56;0.8;0.00151104
-1.56;0.81;0.00141901
-1.56;0.82;0.00133007
-1.56;0.83;0.00124404
-1.56;0.84;0.00116073
-1.56;0.85;0.00107994
-1.56;0.86;0.00100146
-1.56;0.87;0.00092509
-1.56;0.88;0.000850588
-1.56;0.89;0.000777723
-1.56;0.9;0.000706239
-1.56;0.91;0.000635875
-1.56;0.92;0.000566344
-1.56;0.93;0.000497354
-1.56;0.94;0.000428583
-1.56;0.95;0.000359699
-1.56;0.96;0.000290336
-1.56;0.97;0.000220116
-1.56;0.98;0.000148619
-1.56;0.99;7.54094e-05
-1.54;-1;2.05751e-34
-1.54;-0.99;7.73134e-05
-1.54;-0.98;0.0001524
-1.54;-0.97;0.000225748
-1.54;-0.96;0.000297813
-1.54;-0.95;0.000369017
-1.54;-0.94;0.000439755
-1.54;-0.93;0.000510396
-1.54;-0.92;0.000581287
-1.54;-0.91;0.000652751
-1.54;-0.9;0.000725097
-1.54;-0.89;0.000798612
-1.54;-0.88;0.000873571
-1.54;-0.87;0.000950233
-1.54;-0.86;0.00102884
-1.54;-0.85;0.00110964
-1.54;-0.84;0.00119285
-1.54;-0.83;0.00127867
-1.54;-0.82;0.00136733
-1.54;-0.81;0.001459
-1.54;-0.8;0.00155389
-1.54;-0.79;0.00165216
-1.54;-0.78;0.00175398
-1.54;-0.77;0.00185953
-1.54;-0.76;0.00196896
-1.54;-0.75;0.00208241
-1.54;-0.74;0.00220002
-1.54;-0.73;0.00232193
-1.54;-0.72;0.00244827
-1.54;-0.71;0.00257914
-1.54;-0.7;0.00271466
-1.54;-0.69;0.00285493
-1.54;-0.68;0.00300005
-1.54;-0.67;0.00315009
-1.54;-0.66;0.00330513
-1.54;-0.65;0.00346523
-1.54;-0.64;0.00363044
-1.54;-0.63;0.00380082
-1.54;-0.62;0.00397638
-1.54;-0.61;0.00415716
-1.54;-0.6;0.00434316
-1.54;-0.59;0.00453438
-1.54;-0.58;0.0047308
-1.54;-0.57;0.00493238
-1.54;-0.56;0.00513909
-1.54;-0.55;0.00535087
-1.54;-0.54;0.00556765
-1.54;-0.53;0.00578932
-1.54;-0.52;0.00601581
-1.54;-0.51;0.00624697
-1.54;-0.5;0.00648267
-1.54;-0.49;0.00672277
-1.54;-0.48;0.00696708
-1.54;-0.47;0.00721543
-1.54;-0.46;0.0074676
-1.54;-0.45;0.00772337
-1.54;-0.44;0.0079825
-1.54;-0.43;0.00824472
-1.54;-0.42;0.00850977
-1.54;-0.41;0.00877734
-1.54;-0.4;0.00904711
-1.54;-0.39;0.00931875
-1.54;-0.38;0.00959192
-1.54;-0.37;0.00986624
-1.54;-0.36;0.0101413
-1.54;-0.35;0.0104168
-1.54;-0.34;0.0106922
-1.54;-0.33;0.0109671
-1.54;-0.32;0.0112411
-1.54;-0.31;0.0115137
-1.54;-0.3;0.0117844
-1.54;-0.29;0.0120528
-1.54;-0.28;0.0123184
-1.54;-0.27;0.0125806
-1.54;-0.26;0.0128389
-1.54;-0.25;0.0130929
-1.54;-0.24;0.013342
-1.54;-0.23;0.0135858
-1.54;-0.22;0.0138236
-1.54;-0.21;0.014055
-1.54;-0.2;0.0142795
-1.54;-0.19;0.0144966
-1.54;-0.18;0.0147058
-1.54;-0.17;0.0149066
-1.54;-0.16;0.0150986
-1.54;-0.15;0.0152813
-1.54;-0.14;0.0154542
-1.54;-0.13;0.0156171
-1.54;-0.12;0.0157694
-1.54;-0.11;0.0159109
-1.54;-0.1;0.0160412
-1.54;-0.09;0.0161599
-1.54;-0.08;0.0162669
-1.54;-0.07;0.0163617
-1.54;-0.06;0.0164443
-1.54;-0.05;0.0165144
-1.54;-0.04;0.0165719
-1.54;-0.03;0.0166166
-1.54;-0.02;0.0166483
-1.54;-0.01;0.0166671
-1.54;0;0.0166729
-1.54;0.01;0.0166656
-1.54;0.02;0.0166453
-1.54;0.03;0.0166121
-1.54;0.04;0.0165659
-1.54;0.05;0.0165071
-1.54;0.06;0.0164355
-1.54;0.07;0.0163516
-1.54;0.08;0.0162554
-1.54;0.09;0.0161472
-1.54;0.1;0.0160272
-1.54;0.11;0.0158958
-1.54;0.12;0.0157532
-1.54;0.13;0.0155998
-1.54;0.14;0.015436
-1.54;0.15;0.0152622
-1.54;0.16;0.0150787
-1.54;0.17;0.0148861
-1.54;0.18;0.0146846
-1.54;0.19;0.0144749
-1.54;0.2;0.0142574
-1.54;0.21;0.0140325
-1.54;0.22;0.0138007
-1.54;0.23;0.0135627
-1.54;0.24;0.0133188
-1.54;0.25;0.0130696
-1.54;0.26;0.0128156
-1.54;0.27;0.0125573
-1.54;0.28;0.0122952
-1.54;0.29;0.0120298
-1.54;0.3;0.0117616
-1.54;0.31;0.0114911
-1.54;0.32;0.0112188
-1.54;0.33;0.0109451
-1.54;0.34;0.0106706
-1.54;0.35;0.0103955
-1.54;0.36;0.0101205
-1.54;0.37;0.00984585
-1.54;0.38;0.00957199
-1.54;0.39;0.00929929
-1.54;0.4;0.00902814
-1.54;0.41;0.00875886
-1.54;0.42;0.00849181
-1.54;0.43;0.00822728
-1.54;0.44;0.00796559
-1.54;0.45;0.00770699
-1.54;0.46;0.00745176
-1.54;0.47;0.00720012
-1.54;0.48;0.00695232
-1.54;0.49;0.00670854
-1.54;0.5;0.00646898
-1.54;0.51;0.00623381
-1.54;0.52;0.00600318
-1.54;0.53;0.00577722
-1.54;0.54;0.00555606
-1.54;0.55;0.0053398
-1.54;0.56;0.00512852
-1.54;0.57;0.0049223
-1.54;0.58;0.00472119
-1.54;0.59;0.00452525
-1.54;0.6;0.00433449
-1.54;0.61;0.00414893
-1.54;0.62;0.00396859
-1.54;0.63;0.00379344
-1.54;0.64;0.00362347
-1.54;0.65;0.00345865
-1.54;0.66;0.00329893
-1.54;0.67;0.00314425
-1.54;0.68;0.00299456
-1.54;0.69;0.00284978
-1.54;0.7;0.00270983
-1.54;0.71;0.00257462
-1.54;0.72;0.00244403
-1.54;0.73;0.00231798
-1.54;0.74;0.00219633
-1.54;0.75;0.00207897
-1.54;0.76;0.00196576
-1.54;0.77;0.00185657
-1.54;0.78;0.00175123
-1.54;0.79;0.00164961
-1.54;0.8;0.00155153
-1.54;0.81;0.00145683
-1.54;0.82;0.00136533
-1.54;0.83;0.00127684
-1.54;0.84;0.00119117
-1.54;0.85;0.00110811
-1.54;0.86;0.00102745
-1.54;0.87;0.000948965
-1.54;0.88;0.000872427
-1.54;0.89;0.000797585
-1.54;0.9;0.000724182
-1.54;0.91;0.000651943
-1.54;0.92;0.00058058
-1.54;0.93;0.000509787
-1.54;0.94;0.00043924
-1.54;0.95;0.000368592
-1.54;0.96;0.000297477
-1.54;0.97;0.000225498
-1.54;0.98;0.000152235
-1.54;0.99;7.72318e-05
-1.52;-1;1.07552e-34
